"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-12","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","85",",,W","63",",,W","  300",",,W","  310",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-13","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","77",",,W","59",",,W","   20",",,W","   20",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-14","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","76",",,W","56",",,W","  170",",,W","   20",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-15","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","77",",,W","55",",,W","  110",",,W","  100",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","78",",,W","57",",,W","   30",",,W","   70",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-17","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","73",",,W","62",",,W","   50",",,W","   40",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-18","9.17",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","80",",,W","64",",,W","  190",",,W","  160",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-19","6.71",",,W",,,"0.09",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","82",",,W","67",",,W","  160",",,W","  150",",,W","19.9",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-20","2.46",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","81",",,W","65",",,W","  160",",,W","  150",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-21","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","85",",,W","69",",,W","  160",",,W","  170",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-22","6.04",",,W",,,"0.66",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","87",",,W","68",",,W","  170",",,W","  270",",,W","21.0",",,W","23.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-23","6.93",",,W",,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","86",",,W","68",",,W","  330",",,W","  310",",,W","19.9",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-24","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","83",",,W","72",",,W","  290",",,W","  290",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-25","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","84",",,W","66",",,W","  180",",,W","  180",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-26","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","87",",,W","64",",,W","  260",",,W","  240",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-27","8.72",",,W",,,"0.19",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","88",",,W","69",",,W","  240",",,W","  240",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-28","5.37",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","91",",,W","72",",,W","  250",",,W","  310",",,W","16.1",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-29","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","90",",,W","67",",,W","  340",",,W","  330",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-06-30","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","87",",,W","64",",,W","   10",",,W","  290",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-01","4.70",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","86",",,W","65",",,W","  110",",,W","  120",",,W","18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-02","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","94",",,W","64",",,W","  310",",,W","  340",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-03","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","84","H,,S","97",",,W","71",",,W","  350",",,W","  350",",,W","21.0",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-04","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","88",",,W","71",",,W","  160",",,W","  160",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-05","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","93",",,W","71",",,W","  240",",,W","  250",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-06","7.83",",,W",,,"0.55",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","95",",,W","69",",,W","   50",",,W","   60",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-07","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","86",",,W","66",",,W","  170",",,W","  160",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-08","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","88",",,W","75",",,W","  170",",,W","  180",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-09","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","90",",,W","72",",,W","  160",",,W","  170",",,W","19.9",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-10","12.53",",,W",,,"2.76",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","77",",,W","72",",,W","  340",",,W","  340",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-11","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","88",",,W","71",",,W","  250",",,W","  250",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-12","7.61",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","88",",,W","69",",,W","  300",",,W","  200",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-13","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","88",",,W","67",",,W","  280",",,W","  290",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-14","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","87",",,W","64",",,W","  330",",,W","  310",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-15","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","87",",,W","66",",,W","  150",",,W","  140",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-16","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","81",",,W","69",",,W","  170",",,W","  180",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-17","6.71",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","88",",,W","70",",,W","  180",",,W","  180",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-18","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","94",",,W","69",",,W","  280",",,W","  320",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-19","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","82","H,,S","92",",,W","71",",,W","  170",",,W","  160",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","86","H,,S","95",",,W","79",",,W","  250",",,W","  320",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-21","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","85","H,,S","92",",,W","72",",,W","  160",",,W","  170",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-22","7.16",",,W",,,"0.62",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","90",",,W","72",",,W","  330",",,W","  330",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-23","6.26",",,W",,,"0.54",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","91",",,W","71",",,W","  270",",,W","  270",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-24",,,,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","87",",,W","71",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-25","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","88",",,W","70",",,W","  150",",,W","  150",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-26","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","93",",,W","74",",,W","  290",",,W","  280",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-27","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","94",",,W","71",",,W","  200",",,W","  260",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-28","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","85","H,,S","93",",,W","76",",,W","  250",",,W","  290",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-29","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","92",",,W","73",",,W","  220",",,W","  230",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-30","5.82",",,W",,,"0.10",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","93",",,W","72",",,W","  240",",,W","  240",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-07-31","3.58",",,W",,,"0.20",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","82",",,W","72",",,W","  330",",,W","  100",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-01","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","88",",,W","70",",,W","  170",",,W","  180",",,W","18.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-02","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","92",",,W","77",",,W","  220",",,W","  210",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-03","6.49",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","88",",,W","73",",,W","  210",",,W","  210",",,W","14.1",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-04","12.30",",,W",,,"4.48",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","82",",,W","69",",,W","  310",",,W","  330",",,W","42.9",",,W","59.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-05","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","87",",,W","68",",,W","  280",",,W","  320",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-06","6.26",",,W",,,"0.21",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","82",",,W","70",",,W","  120",",,W","  100",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-07","6.26",",,W",,,"0.62",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","85",",,W","69",",,W","  330",",,W","  320",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-08","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","85",",,W","69",",,W","  170",",,W","  340",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-09","4.47",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","86",",,W","70",",,W","  150",",,W","  160",",,W","15.0",",,W","19.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","91",",,W","74",",,W","  160",",,W","  170",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-11","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","88",",,W","73",",,W","  150",",,W","  180",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-12","3.13",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","89",",,W","74",",,W","  180",",,W","  170",",,W","21.0",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-13","3.36",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","80",",,W","73",",,W","   80",",,W","   90",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-14","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","87",",,W","70",",,W","   40",",,W","   40",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-15","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","80",",,W","67",",,W","   80",",,W","   40",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-16","9.62",",,W",,,"1.04",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","73",",,W","64",",,W","   30",",,W","   30",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-17","5.82",",,W",,,"0.07",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","83",",,W","61",",,W","  310",",,W","  320",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-18","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","85",",,W","63",",,W","  320",",,W","  320",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-19","4.70",",,W",,,"0.07",",,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","83",",,W","67",",,W","   30",",,W","  360",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-20","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","82",",,W","62",",,W","   40",",,W","   40",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-21","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","74","H,,S","84",",,W","64",",,W","  190",",,W","  190",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-22","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","86",",,W","71",",,W","  180",",,W","  230",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-23","4.25",",,W",,,"0.44",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","82",",,W","70",",,W","  290",",,W","  270",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-24","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","90",",,W","68",",,W","  260",",,W","  250",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-25","8.95",",,W",,,"0.29",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","91",",,W","71",",,W","  310",",,W","  310",",,W","35.1",",,W","45.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-26","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","83",",,W","65",",,W","  300",",,W","  300",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-27","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","81","H,,S","91",",,W","71",",,W","  230",",,W","  230",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-28","5.82",",,W",,,"0.52",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","89",",,W","71",",,W","  310",",,W","  300",",,W","33.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-29","6.71",",,W",,,"1.40",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","81",",,W","71",",,W","  310",",,W","  300",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-30","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","81",",,W","61",",,W","  320",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-08-31","5.59",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","76",",,W","61",",,W","  140",",,W","  160",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-01","6.49",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","78",",,W","67",",,W","   90",",,W","  100",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,
